ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,Year,Higher Odds win,Spaces
18,Sao Paulo,Brasil Open,2/27/2019,ATP250,Indoor,Clay,1st Round,3,Auger-Aliassime F.,Cuevas P.,60,59,5,7,6,3,6,3,,,,,2,1,Completed,2.62,1.44,2019,FALSE,
18,Sao Paulo,Brasil Open,2/27/2019,ATP250,Indoor,Clay,2nd Round,3,Garin C.,Munar J.,92,61,7,6,6,7,7,6,,,,,2,1,Completed,2.2,1.61,2019,FALSE,
18,Sao Paulo,Brasil Open,2/27/2019,ATP250,Indoor,Clay,2nd Round,3,Mayer L.,Sonego L.,55,114,6,1,3,6,6,3,,,,,2,1,Completed,1.66,2.1,2019,TRUE,
18,Sao Paulo,Brasil Open,2/27/2019,ATP250,Indoor,Clay,2nd Round,3,Pella G.,Carballes Baena R.,48,111,6,2,6,4,,,,,,,2,0,Completed,1.57,2.25,2019,TRUE,
18,Sao Paulo,Brasil Open,2/28/2019,ATP250,Indoor,Clay,2nd Round,3,Trungelliti M.,Seyboth Wild T.,121,449,6,4,7,5,,,,,,,2,0,Completed,1.57,2.25,2019,TRUE,
18,Sao Paulo,Brasil Open,2/28/2019,ATP250,Indoor,Clay,2nd Round,3,Dellien H.,Londero J.I.,95,66,6,4,7,6,,,,,,,2,0,Completed,2.5,1.5,2019,FALSE,
18,Sao Paulo,Brasil Open,2/28/2019,ATP250,Indoor,Clay,2nd Round,3,Ruud C.,Sousa J.,108,38,6,3,6,4,,,,,,,2,0,Completed,1.8,1.9,2019,TRUE,
18,Sao Paulo,Brasil Open,2/28/2019,ATP250,Indoor,Clay,2nd Round,3,Auger-Aliassime F.,Ramos-Vinolas A.,60,86,7,6,7,6,,,,,,,2,0,Completed,1.61,2.2,2019,TRUE,
18,Sao Paulo,Brasil Open,2/28/2019,ATP250,Indoor,Clay,2nd Round,3,Djere L.,Jaziri M.,37,45,6,3,3,6,7,6,,,,,2,1,Completed,1.33,3.25,2019,TRUE,
18,Sao Paulo,Brasil Open,3/1/2019,ATP250,Indoor,Clay,Quarterfinals,3,Garin C.,Mayer L.,92,55,4,6,6,4,6,4,,,,,2,1,Completed,2.1,1.72,2019,FALSE,
18,Sao Paulo,Brasil Open,3/1/2019,ATP250,Indoor,Clay,Quarterfinals,3,Ruud C.,Dellien H.,108,95,6,1,6,1,,,,,,,2,0,Completed,1.5,2.62,2019,TRUE,
18,Sao Paulo,Brasil Open,3/1/2019,ATP250,Indoor,Clay,Quarterfinals,3,Pella G.,Trungelliti M.,48,121,6,0,6,3,,,,,,,2,0,Completed,1.2,4.5,2019,TRUE,
18,Sao Paulo,Brasil Open,3/1/2019,ATP250,Indoor,Clay,Quarterfinals,3,Djere L.,Auger-Aliassime F.,37,60,6,2,3,6,6,3,,,,,2,1,Completed,2.2,1.66,2019,FALSE,
18,Sao Paulo,Brasil Open,3/2/2019,ATP250,Indoor,Clay,Semifinals,3,Garin C.,Ruud C.,92,108,6,4,6,4,,,,,,,2,0,Completed,2.2,1.66,2019,FALSE,
18,Sao Paulo,Brasil Open,3/2/2019,ATP250,Indoor,Clay,Semifinals,3,Pella G.,Djere L.,48,37,7,6,7,6,,,,,,,2,0,Completed,1.5,2.62,2019,TRUE,
18,Sao Paulo,Brasil Open,3/3/2019,ATP250,Indoor,Clay,The Final,3,Pella G.,Garin C.,48,92,7,5,6,3,,,,,,,2,0,Completed,1.5,2.62,2019,TRUE,
19,Indian Wells,BNP Paribas Open,3/7/2019,Masters 1000,Outdoor,Hard,1st Round,3,Auger-Aliassime F.,Norrie C.,58,48,6,3,6,2,,,,,,,2,0,Completed,2.25,1.57,2019,FALSE,
19,Indian Wells,BNP Paribas Open,3/7/2019,Masters 1000,Outdoor,Hard,1st Round,3,Andreozzi G.,Ivashka I.,88,96,7,6,6,4,,,,,,,2,0,Completed,3.5,1.28,2019,FALSE,
19,Indian Wells,BNP Paribas Open,3/7/2019,Masters 1000,Outdoor,Hard,1st Round,3,Klizan M.,Zverev M.,50,75,6,1,6,4,,,,,,,2,0,Completed,1.44,2.62,2019,TRUE,
19,Indian Wells,BNP Paribas Open,3/7/2019,Masters 1000,Outdoor,Hard,1st Round,3,Ramos-Vinolas A.,Dzumhur D.,91,54,6,1,6,2,,,,,,,2,0,Completed,2,1.72,2019,FALSE,
19,Indian Wells,BNP Paribas Open,3/7/2019,Masters 1000,Outdoor,Hard,1st Round,3,Karlovic I.,Ebden M.,89,49,7,6,7,6,,,,,,,2,0,Completed,1.83,1.83,2019,FALSE,
19,Indian Wells,BNP Paribas Open,3/7/2019,Masters 1000,Outdoor,Hard,1st Round,3,Kohlschreiber P.,Herbert P.H.,39,44,6,4,6,0,,,,,,,2,0,Completed,1.57,2.25,2019,TRUE,
19,Indian Wells,BNP Paribas Open,3/7/2019,Masters 1000,Outdoor,Hard,1st Round,3,Thompson J.,Delbonis F.,77,80,6,4,6,7,7,6,,,,,2,1,Completed,1.5,2.5,2019,TRUE,
19,Indian Wells,BNP Paribas Open,3/7/2019,Masters 1000,Outdoor,Hard,1st Round,3,Querrey S.,Berrettini M.,51,57,7,6,2,6,6,4,,,,,2,1,Completed,1.57,2.25,2019,TRUE,
19,Indian Wells,BNP Paribas Open,3/7/2019,Masters 1000,Outdoor,Hard,1st Round,3,Giron M.,Chardy J.,217,37,7,6,7,6,,,,,,,2,0,Completed,3,1.36,2019,FALSE,
19,Indian Wells,BNP Paribas Open,3/7/2019,Masters 1000,Outdoor,Hard,1st Round,3,Nishioka Y.,Kudla D.,74,65,3,6,6,3,6,2,,,,,2,1,Completed,1.4,2.75,2019,TRUE,
19,Indian Wells,BNP Paribas Open,3/8/2019,Masters 1000,Outdoor,Hard,1st Round,3,Fratangelo B.,Ymer E.,128,117,4,6,6,2,6,2,,,,,2,1,Completed,1.66,2.1,2019,TRUE,
19,Indian Wells,BNP Paribas Open,3/8/2019,Masters 1000,Outdoor,Hard,1st Round,3,Marterer M.,Humbert U.,99,66,6,4,6,2,,,,,,,2,0,Completed,2.5,1.5,2019,FALSE,
19,Indian Wells,BNP Paribas Open,3/8/2019,Masters 1000,Outdoor,Hard,1st Round,3,Gunneswaran P.,Paire B.,97,69,7,6,6,4,,,,,,,2,0,Completed,2.5,1.5,2019,FALSE,
19,Indian Wells,BNP Paribas Open,3/8/2019,Masters 1000,Outdoor,Hard,1st Round,3,Jaziri M.,Klahn B.,60,90,6,4,6,2,,,,,,,2,0,Completed,1.61,2.2,2019,TRUE,
19,Indian Wells,BNP Paribas Open,3/8/2019,Masters 1000,Outdoor,Hard,1st Round,3,Struff J.L.,Millman J.,55,42,6,1,6,3,,,,,,,2,0,Completed,2.75,1.4,2019,FALSE,
19,Indian Wells,BNP Paribas Open,3/8/2019,Masters 1000,Outdoor,Hard,1st Round,3,Mayer L.,Opelka R.,56,59,7,6,7,6,,,,,,,2,0,Completed,2.37,1.53,2019,FALSE,
19,Indian Wells,BNP Paribas Open,3/8/2019,Masters 1000,Outdoor,Hard,1st Round,3,Lopez F.,Berdych T.,78,81,7,6,7,6,,,,,,,2,0,Completed,5,1.16,2019,FALSE,
19,Indian Wells,BNP Paribas Open,3/8/2019,Masters 1000,Outdoor,Hard,1st Round,3,Albot R.,Copil M.,53,76,6,2,6,2,,,,,,,2,0,Completed,1.4,2.75,2019,TRUE,
19,Indian Wells,BNP Paribas Open,3/8/2019,Masters 1000,Outdoor,Hard,1st Round,3,Gojowczyk P.,Seppi A.,85,47,7,5,6,4,,,,,,,2,0,Completed,2.5,1.5,2019,FALSE,
19,Indian Wells,BNP Paribas Open,3/8/2019,Masters 1000,Outdoor,Hard,1st Round,3,Hurkacz H.,Young D.,67,206,6,3,6,3,,,,,,,2,0,Completed,1.44,2.62,2019,TRUE,
19,Indian Wells,BNP Paribas Open,3/8/2019,Masters 1000,Outdoor,Hard,1st Round,3,Bolt A.,Gulbis E.,125,79,6,3,5,7,6,2,,,,,2,1,Completed,2.25,1.57,2019,FALSE,
19,Indian Wells,BNP Paribas Open,3/8/2019,Masters 1000,Outdoor,Hard,1st Round,3,Lajovic D.,Daniel T.,45,71,7,6,6,4,,,,,,,2,0,Completed,1.61,2.2,2019,TRUE,
19,Indian Wells,BNP Paribas Open,3/8/2019,Masters 1000,Outdoor,Hard,1st Round,3,Popyrin A.,Munar J.,131,61,7,6,6,3,,,,,,,2,0,Completed,1.83,1.83,2019,FALSE,
19,Indian Wells,BNP Paribas Open,3/8/2019,Masters 1000,Outdoor,Hard,1st Round,3,Wawrinka S.,Evans D.,40,100,6,7,6,3,6,3,,,,,2,1,Completed,1.44,2.62,2019,TRUE,
19,Indian Wells,BNP Paribas Open,3/8/2019,Masters 1000,Outdoor,Hard,1st Round,3,Haase R.,Istomin D.,68,101,7,6,6,1,,,,,,,2,0,Completed,2.1,1.66,2019,FALSE,
19,Indian Wells,BNP Paribas Open,3/8/2019,Masters 1000,Outdoor,Hard,1st Round,3,Johnson S.,Fritz T.,38,46,6,3,6,3,,,,,,,2,0,Completed,1.9,1.8,2019,FALSE,
19,Indian Wells,BNP Paribas Open,3/8/2019,Masters 1000,Outdoor,Hard,1st Round,3,Krajinovic F.,Kukushkin M.,113,43,6,3,6,4,,,,,,,2,0,Completed,1.5,2.5,2019,TRUE,
19,Indian Wells,BNP Paribas Open,3/9/2019,Masters 1000,Outdoor,Hard,1st Round,3,Donaldson J.,Ito T.,192,148,6,3,7,5,,,,,,,2,0,Completed,1.72,2,2019,TRUE,
19,Indian Wells,BNP Paribas Open,3/9/2019,Masters 1000,Outdoor,Hard,1st Round,3,Mannarino A.,Sandgren T.,52,84,6,2,6,7,6,1,,,,,2,1,Completed,1.72,2,2019,TRUE,
19,Indian Wells,BNP Paribas Open,3/9/2019,Masters 1000,Outdoor,Hard,1st Round,3,Mcdonald M.,Sousa J.,62,41,6,4,3,6,6,3,,,,,2,1,Completed,1.72,2,2019,TRUE,
19,Indian Wells,BNP Paribas Open,3/9/2019,Masters 1000,Outdoor,Hard,1st Round,3,Carballes Baena R.,Harrison R.,111,104,6,3,7,5,,,,,,,2,0,Completed,3.5,1.28,2019,FALSE,
19,Indian Wells,BNP Paribas Open,3/9/2019,Masters 1000,Outdoor,Hard,1st Round,3,Jarry N.,Tiafoe F.,86,35,6,4,4,6,7,5,,,,,2,1,Completed,3,1.36,2019,FALSE,
19,Indian Wells,BNP Paribas Open,3/9/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Giron M.,De Minaur A.,217,24,1,6,6,4,6,2,,,,,2,1,Completed,4,1.22,2019,FALSE,
19,Indian Wells,BNP Paribas Open,3/9/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Djere L.,Andreozzi G.,32,88,6,3,6,4,,,,,,,2,0,Completed,1.5,2.5,2019,TRUE,
19,Indian Wells,BNP Paribas Open,3/9/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Kecmanovic M.,Marterer M.,130,99,6,3,6,2,,,,,,,2,0,Completed,2.1,1.66,2019,FALSE,
19,Indian Wells,BNP Paribas Open,3/9/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Auger-Aliassime F.,Tsitsipas S.,58,10,6,4,6,2,,,,,,,2,0,Completed,3,1.36,2019,FALSE,
19,Indian Wells,BNP Paribas Open,3/9/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Simon G.,Jaziri M.,29,60,6,3,6,7,6,4,,,,,2,1,Completed,1.28,3.5,2019,TRUE,
19,Indian Wells,BNP Paribas Open,3/9/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Monfils G.,Mayer L.,19,56,6,4,3,6,6,3,,,,,2,1,Completed,1.2,4.33,2019,TRUE,
19,Indian Wells,BNP Paribas Open,3/9/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Karlovic I.,Coric B.,89,12,6,4,7,6,,,,,,,2,0,Completed,3.25,1.33,2019,FALSE,
19,Indian Wells,BNP Paribas Open,3/9/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Raonic M.,Querrey S.,14,51,7,6,6,4,,,,,,,2,0,Completed,1.44,2.62,2019,TRUE,
19,Indian Wells,BNP Paribas Open,3/9/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Ramos-Vinolas A.,Cecchinato M.,91,16,6,4,6,2,,,,,,,2,0,Completed,1.8,1.9,2019,TRUE,
19,Indian Wells,BNP Paribas Open,3/9/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Struff J.L.,Berankis R.,55,95,3,6,6,3,6,2,,,,,2,1,Completed,1.53,2.37,2019,TRUE,
19,Indian Wells,BNP Paribas Open,3/9/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Kohlschreiber P.,Kyrgios N.,39,33,6,4,6,4,,,,,,,2,0,Completed,2.5,1.5,2019,FALSE,
19,Indian Wells,BNP Paribas Open,3/10/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Gunneswaran P.,Basilashvili N.,97,18,6,4,6,7,7,6,,,,,2,1,Completed,3.5,1.28,2019,FALSE,
19,Indian Wells,BNP Paribas Open,3/10/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Zverev A.,Klizan M.,3,50,6,3,2,0,,,,,,,1,0,Retired,1.14,5.5,2019,TRUE,
19,Indian Wells,BNP Paribas Open,3/10/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Djokovic N.,Fratangelo B.,1,128,7,6,6,2,,,,,,,2,0,Completed,1.02,17,2019,TRUE,
19,Indian Wells,BNP Paribas Open,3/10/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Nishioka Y.,Bautista Agut R.,74,22,7,6,6,4,,,,,,,2,0,Completed,3.75,1.25,2019,FALSE,
19,Indian Wells,BNP Paribas Open,3/10/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Thiem D.,Thompson J.,8,77,6,4,7,5,,,,,,,2,0,Completed,1.33,3.25,2019,TRUE,
19,Indian Wells,BNP Paribas Open,3/10/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Edmund K.,Jarry N.,23,86,6,2,6,0,,,,,,,2,0,Completed,1.3,3.4,2019,TRUE,
19,Indian Wells,BNP Paribas Open,3/10/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Krajinovic F.,Goffin D.,113,21,6,3,6,3,,,,,,,2,0,Completed,2.62,1.44,2019,FALSE,
19,Indian Wells,BNP Paribas Open,3/10/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Nishikori K.,Mannarino A.,7,52,6,4,4,6,7,6,,,,,2,1,Completed,1.18,4.5,2019,TRUE,
19,Indian Wells,BNP Paribas Open,3/10/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Rublev A.,Haase R.,102,68,6,3,3,6,6,3,,,,,2,1,Completed,1.57,2.25,2019,TRUE,
19,Indian Wells,BNP Paribas Open,3/10/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Medvedev D.,Mcdonald M.,15,62,7,5,6,0,,,,,,,2,0,Completed,1.25,3.75,2019,TRUE,
19,Indian Wells,BNP Paribas Open,3/10/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Schwartzman D.,Carballes Baena R.,26,111,6,3,6,1,,,,,,,2,0,Completed,1.3,3.4,2019,TRUE,
19,Indian Wells,BNP Paribas Open,3/10/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Federer R.,Gojowczyk P.,4,85,6,1,7,5,,,,,,,2,0,Completed,1.05,11,2019,TRUE,
19,Indian Wells,BNP Paribas Open,3/10/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Cilic M.,Lajovic D.,11,45,6,3,6,4,,,,,,,2,0,Completed,1.18,4.5,2019,TRUE,
19,Indian Wells,BNP Paribas Open,3/10/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Pella G.,Bolt A.,34,125,7,6,2,6,6,3,,,,,2,1,Completed,1.4,2.75,2019,TRUE,
19,Indian Wells,BNP Paribas Open,3/10/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Albot R.,Fognini F.,53,17,6,0,7,6,,,,,,,2,0,Completed,1.83,1.83,2019,FALSE,
19,Indian Wells,BNP Paribas Open,3/10/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Shapovalov D.,Johnson S.,25,38,6,3,6,4,,,,,,,2,0,Completed,1.72,2,2019,TRUE,
19,Indian Wells,BNP Paribas Open,3/10/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Isner J.,Popyrin A.,9,131,6,0,6,2,,,,,,,2,0,Completed,1.2,4.33,2019,TRUE,
19,Indian Wells,BNP Paribas Open,3/11/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Khachanov K.,Lopez F.,13,78,6,3,1,6,6,4,,,,,2,1,Completed,1.3,3.4,2019,TRUE,
19,Indian Wells,BNP Paribas Open,3/11/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Wawrinka S.,Fucsovics M.,40,31,6,4,6,7,7,5,,,,,2,1,Completed,1.4,2.75,2019,TRUE,
19,Indian Wells,BNP Paribas Open,3/11/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Nadal R.,Donaldson J.,2,192,6,1,6,1,,,,,,,2,0,Completed,1.04,13,2019,TRUE,
19,Indian Wells,BNP Paribas Open,3/11/2019,Masters 1000,Outdoor,Hard,2nd Round,3,Hurkacz H.,Pouille L.,67,30,6,2,3,6,6,4,,,,,2,1,Completed,1.9,1.8,2019,FALSE,
19,Indian Wells,BNP Paribas Open,3/11/2019,Masters 1000,Outdoor,Hard,3rd Round,3,Raonic M.,Giron M.,14,217,4,6,6,4,6,4,,,,,2,1,Completed,1.14,5.5,2019,TRUE,
19,Indian Wells,BNP Paribas Open,3/11/2019,Masters 1000,Outdoor,Hard,3rd Round,3,Karlovic I.,Gunneswaran P.,89,97,6,3,7,6,,,,,,,2,0,Completed,1.66,2.2,2019,TRUE,
19,Indian Wells,BNP Paribas Open,3/11/2019,Masters 1000,Outdoor,Hard,3rd Round,3,Struff J.L.,Zverev A.,55,3,6,3,6,1,,,,,,,2,0,Completed,5,1.16,2019,FALSE,
19,Indian Wells,BNP Paribas Open,3/11/2019,Masters 1000,Outdoor,Hard,3rd Round,3,Kecmanovic M.,Djere L.,130,32,6,2,7,6,,,,,,,2,0,Completed,1.8,2,2019,TRUE,
19,Indian Wells,BNP Paribas Open,3/11/2019,Masters 1000,Outdoor,Hard,3rd Round,3,Monfils G.,Ramos-Vinolas A.,19,91,6,0,6,3,,,,,,,2,0,Completed,1.12,6,2019,TRUE,
19,Indian Wells,BNP Paribas Open,3/11/2019,Masters 1000,Outdoor,Hard,3rd Round,3,Thiem D.,Simon G.,8,29,6,3,6,1,,,,,,,2,0,Completed,1.4,3,2019,TRUE,
19,Indian Wells,BNP Paribas Open,3/11/2019,Masters 1000,Outdoor,Hard,3rd Round,3,Nishioka Y.,Auger-Aliassime F.,74,58,6,7,6,4,7,6,,,,,2,1,Completed,2.3,1.61,2019,FALSE,
19,Indian Wells,BNP Paribas Open,3/12/2019,Masters 1000,Outdoor,Hard,3rd Round,3,Krajinovic F.,Medvedev D.,113,15,6,3,6,2,,,,,,,2,0,Completed,3.5,1.3,2019,FALSE,
19,Indian Wells,BNP Paribas Open,3/12/2019,Masters 1000,Outdoor,Hard,3rd Round,3,Hurkacz H.,Nishikori K.,67,7,4,6,6,4,6,3,,,,,2,1,Completed,3.2,1.36,2019,FALSE,
19,Indian Wells,BNP Paribas Open,3/12/2019,Masters 1000,Outdoor,Hard,3rd Round,3,Shapovalov D.,Cilic M.,25,11,6,4,6,2,,,,,,,2,0,Completed,2.5,1.53,2019,FALSE,
19,Indian Wells,BNP Paribas Open,3/12/2019,Masters 1000,Outdoor,Hard,3rd Round,3,Nadal R.,Schwartzman D.,2,26,6,3,6,1,,,,,,,2,0,Completed,1.08,8,2019,TRUE,
19,Indian Wells,BNP Paribas Open,3/12/2019,Masters 1000,Outdoor,Hard,3rd Round,3,Isner J.,Pella G.,9,34,6,3,6,4,,,,,,,2,0,Completed,1.22,4.33,2019,TRUE,
19,Indian Wells,BNP Paribas Open,3/12/2019,Masters 1000,Outdoor,Hard,3rd Round,3,Kohlschreiber P.,Djokovic N.,39,1,6,4,6,4,,,,,,,2,0,Completed,9,1.07,2019,FALSE,
19,Indian Wells,BNP Paribas Open,3/12/2019,Masters 1000,Outdoor,Hard,3rd Round,3,Khachanov K.,Rublev A.,13,102,7,5,6,3,,,,,,,2,0,Completed,1.53,2.5,2019,TRUE,
19,Indian Wells,BNP Paribas Open,3/12/2019,Masters 1000,Outdoor,Hard,3rd Round,3,Edmund K.,Albot R.,23,53,6,3,6,3,,,,,,,2,0,Completed,1.3,3.5,2019,TRUE,
19,Indian Wells,BNP Paribas Open,3/13/2019,Masters 1000,Outdoor,Hard,3rd Round,3,Federer R.,Wawrinka S.,4,40,6,3,6,4,,,,,,,2,0,Completed,1.28,3.75,2019,TRUE,
19,Indian Wells,BNP Paribas Open,3/13/2019,Masters 1000,Outdoor,Hard,4th Round,3,Nadal R.,Krajinovic F.,2,113,6,3,6,4,,,,,,,2,0,Completed,1.07,9,2019,TRUE,
19,Indian Wells,BNP Paribas Open,3/13/2019,Masters 1000,Outdoor,Hard,4th Round,3,Kecmanovic M.,Nishioka Y.,130,74,6,4,,,,,,,,,1,0,Retired,2.37,1.57,2019,FALSE,
19,Indian Wells,BNP Paribas Open,3/13/2019,Masters 1000,Outdoor,Hard,4th Round,3,Hurkacz H.,Shapovalov D.,67,25,7,6,2,6,6,3,,,,,2,1,Completed,3,1.4,2019,FALSE,
19,Indian Wells,BNP Paribas Open,3/13/2019,Masters 1000,Outdoor,Hard,4th Round,3,Raonic M.,Struff J.L.,14,55,6,4,6,3,,,,,,,2,0,Completed,1.36,3.2,2019,TRUE,
19,Indian Wells,BNP Paribas Open,3/13/2019,Masters 1000,Outdoor,Hard,4th Round,3,Federer R.,Edmund K.,4,23,6,1,6,4,,,,,,,2,0,Completed,1.2,4.5,2019,TRUE,
19,Indian Wells,BNP Paribas Open,3/13/2019,Masters 1000,Outdoor,Hard,4th Round,3,Khachanov K.,Isner J.,13,9,6,4,7,6,,,,,,,2,0,Completed,2.3,1.61,2019,FALSE,
19,Indian Wells,BNP Paribas Open,3/14/2019,Masters 1000,Outdoor,Hard,4th Round,3,Thiem D.,Karlovic I.,8,89,6,4,6,3,,,,,,,2,0,Completed,1.3,3.5,2019,TRUE,
19,Indian Wells,BNP Paribas Open,3/14/2019,Masters 1000,Outdoor,Hard,4th Round,3,Monfils G.,Kohlschreiber P.,19,39,6,0,6,2,,,,,,,2,0,Completed,1.44,2.75,2019,TRUE,
19,Indian Wells,BNP Paribas Open,3/14/2019,Masters 1000,Outdoor,Hard,Quarterfinals,3,Raonic M.,Kecmanovic M.,14,130,6,3,6,4,,,,,,,2,0,Completed,1.16,5,2019,TRUE,
19,Indian Wells,BNP Paribas Open,3/15/2019,Masters 1000,Outdoor,Hard,Quarterfinals,3,Thiem D.,Monfils G.,8,19,,,,,,,,,,,,,Walkover,2.3,1.61,2019,FALSE,
19,Indian Wells,BNP Paribas Open,3/15/2019,Masters 1000,Outdoor,Hard,Quarterfinals,3,Federer R.,Hurkacz H.,4,67,6,4,6,4,,,,,,,2,0,Completed,1.08,8,2019,TRUE,
19,Indian Wells,BNP Paribas Open,3/15/2019,Masters 1000,Outdoor,Hard,Quarterfinals,3,Nadal R.,Khachanov K.,2,13,7,6,7,6,,,,,,,2,0,Completed,1.16,5,2019,TRUE,
19,Indian Wells,BNP Paribas Open,3/16/2019,Masters 1000,Outdoor,Hard,Semifinals,3,Thiem D.,Raonic M.,8,14,7,6,6,7,6,4,,,,,2,1,Completed,2.37,1.57,2019,FALSE,
19,Indian Wells,BNP Paribas Open,3/16/2019,Masters 1000,Outdoor,Hard,Semifinals,3,Federer R.,Nadal R.,4,2,,,,,,,,,,,,,Walkover,1.44,2.75,2019,TRUE,
19,Indian Wells,BNP Paribas Open,3/17/2019,Masters 1000,Outdoor,Hard,The Final,3,Thiem D.,Federer R.,8,4,3,6,6,3,7,5,,,,,2,1,Completed,4,1.25,2019,FALSE,
20,Miami,Sony Ericsson Open,3/20/2019,Masters 1000,Outdoor,Hard,1st Round,3,Delbonis F.,Gojowczyk P.,83,87,6,4,6,2,,,,,,,2,0,Completed,2,1.72,2019,FALSE,
20,Miami,Sony Ericsson Open,3/20/2019,Masters 1000,Outdoor,Hard,1st Round,3,Carballes Baena R.,Kudla D.,113,71,6,1,6,2,,,,,,,2,0,Completed,2.37,1.53,2019,FALSE,
20,Miami,Sony Ericsson Open,3/20/2019,Masters 1000,Outdoor,Hard,1st Round,3,Andreozzi G.,Kukushkin M.,80,43,7,6,6,4,,,,,,,2,0,Completed,4.33,1.2,2019,FALSE,
20,Miami,Sony Ericsson Open,3/20/2019,Masters 1000,Outdoor,Hard,1st Round,3,Tipsarevic J.,Klahn B.,453,93,6,3,6,3,,,,,,,2,0,Completed,2.25,1.57,2019,FALSE,
20,Miami,Sony Ericsson Open,3/20/2019,Masters 1000,Outdoor,Hard,1st Round,3,Zverev M.,Kuhn N.,75,255,4,6,7,5,2,2,,,,,1,1,Retired,2.1,1.66,2019,FALSE,
20,Miami,Sony Ericsson Open,3/20/2019,Masters 1000,Outdoor,Hard,1st Round,3,Hurkacz H.,Berrettini M.,54,52,6,4,6,3,,,,,,,2,0,Completed,1.83,1.83,2019,FALSE,
20,Miami,Sony Ericsson Open,3/21/2019,Masters 1000,Outdoor,Hard,1st Round,3,Haase R.,Lacko L.,65,130,6,2,6,4,,,,,,,2,0,Completed,1.44,2.62,2019,TRUE,
20,Miami,Sony Ericsson Open,3/21/2019,Masters 1000,Outdoor,Hard,1st Round,3,Mayer L.,Ymer M.,62,198,4,6,6,3,6,4,,,,,2,1,Completed,1.5,2.5,2019,TRUE,
20,Miami,Sony Ericsson Open,3/21/2019,Masters 1000,Outdoor,Hard,1st Round,3,Thompson J.,Norrie C.,77,51,4,6,7,6,6,3,,,,,2,1,Completed,2.62,1.44,2019,FALSE,
20,Miami,Sony Ericsson Open,3/21/2019,Masters 1000,Outdoor,Hard,1st Round,3,Bublik A.,Sandgren T.,131,91,5,7,6,4,7,6,,,,,2,1,Completed,1.66,2.1,2019,TRUE,
20,Miami,Sony Ericsson Open,3/21/2019,Masters 1000,Outdoor,Hard,1st Round,3,Lajovic D.,Cuevas P.,44,85,6,4,6,7,6,3,,,,,2,1,Completed,2.75,1.4,2019,FALSE,
20,Miami,Sony Ericsson Open,3/21/2019,Masters 1000,Outdoor,Hard,1st Round,3,Sonego L.,Klizan M.,106,48,6,4,6,3,,,,,,,2,0,Completed,1.44,2.62,2019,TRUE,
20,Miami,Sony Ericsson Open,3/21/2019,Masters 1000,Outdoor,Hard,1st Round,3,Chardy J.,Jarry N.,40,79,6,7,6,2,7,6,,,,,2,1,Completed,1.53,2.37,2019,TRUE,
20,Miami,Sony Ericsson Open,3/21/2019,Masters 1000,Outdoor,Hard,1st Round,3,Dzumhur D.,Eubanks C.,53,150,1,6,6,4,7,6,,,,,2,1,Completed,1.72,2,2019,TRUE,
20,Miami,Sony Ericsson Open,3/21/2019,Masters 1000,Outdoor,Hard,1st Round,3,Ivashka I.,Fabbiano T.,110,90,6,4,1,6,6,3,,,,,2,1,Completed,2,1.72,2019,FALSE,
20,Miami,Sony Ericsson Open,3/21/2019,Masters 1000,Outdoor,Hard,1st Round,3,Ramos-Vinolas A.,Copil M.,86,73,6,4,6,2,,,,,,,2,0,Completed,1.61,2.2,2019,TRUE,
