winner_name,loser_name,ranking_difference,height_difference,age_difference,player1_hand,player2_hand,player1_h2h_win_pct,match_type,player1_recent_win_pct,player2_recent_win_pct,target
Florian Mayer,Juan Monaco,15.0,5.0,0.40000000000000213,1,1,0.6666666666666666,1,0.2,0.4,9.0
Andreas Seppi,Xavier Malisse,-90.0,5.0,-3.6000000000000014,1,1,0.5,1,0.2,0.2,4.0
Somdev Devvarman,Lukas Lacko,30.0,-5.0,2.6999999999999993,1,1,0.5,1,0.6,0.2,7.0
Tobias Kamke,Steve Johnson,-27.0,-8.0,3.599999999999998,1,1,0.5,1,0.4,0.4,6.0
Denis Istomin,Nicolas Almagro,50.0,2.0,-1.1000000000000014,1,1,1.0,1,0.4,0.4,9.0
Stan Wawrinka,Radek Stepanek,-48.0,-2.0,-6.300000000000004,1,1,0.0,1,0.4,0.4,8.0
Ivo Karlovic,James Blake,-21.0,23.0,0.7999999999999972,1,1,0.7142857142857143,1,0.8,0.4,0.0
Marcos Baghdatis,Go Soeda,-78.0,5.0,-0.7999999999999972,1,1,1.0,1,0.4,0.2,10.0
Kevin Anderson,Daniel Brands,-31.0,7.0,1.0999999999999979,1,1,0.5,1,0.4,0.6,7.0
Julien Benneteau,Michal Przysiezny,-73.0,0.0,2.1000000000000014,1,1,0.5,1,0.4,0.4,4.0
Jeremy Chardy,Sergiy Stakhovsky,-58.0,-5.0,-1.1000000000000014,1,1,0.5,1,0.2,0.4,4.0
Denis Kudla,Jiri Vesely,22.0,-18.0,0.8999999999999986,1,0,0.5,1,0.0,0.0,9.0
Tomas Berdych,Paolo Lorenzi,-75.0,13.0,-3.700000000000003,1,1,0.5,1,0.6,0.2,12.0
Richard Gasquet,Michael Russell,-83.0,10.0,-8.199999999999996,1,1,0.5,1,0.4,0.4,9.0
Stephane Robert,Albano Olivetti,-152.0,-18.0,11.500000000000004,1,1,0.5,1,0.2,0.5,8.0
Guillaume Rufin,Jan Lennard Struff,-5.0,-5.0,-0.10000000000000142,1,1,0.5,1,0.4,0.4,1.0
Dmitry Tursunov,Aljaz Bedene,-72.0,4.0,6.599999999999998,1,1,0.5,1,0.6,0.4,9.0
Feliciano Lopez,Florent Serra,-180.0,8.0,-0.5,0,1,0.5,1,0.4,0.0,9.0
Bradley Klahn,Kenny De Schepper,55.0,-20.0,-3.1999999999999993,0,0,0.5,1,0.2,0.0,5.0
Pablo Andujar,Thiemo De Bakker,-44.0,-13.0,2.6000000000000014,1,1,0.5,1,0.2,0.4,6.0
Milos Raonic,Thomas Fabbiano,-165.0,23.0,-1.5999999999999979,1,1,0.5,1,0.6,0.0,7.0
Maximo Gonzalez,Jerzy Janowicz,233.0,-30.0,7.400000000000002,1,1,0.5,1,0.0,0.4,8.0
Jack Sock,Philipp Petzschner,-77.0,6.0,-8.5,1,1,0.5,1,0.2,0.2,1.0
Dudi Sela,Andrey Kuznetsov,-6.0,-8.0,5.800000000000001,1,1,0.5,1,0.2,0.4,3.0
Janko Tipsarevic,Pablo Cuevas,-471.0,0.0,1.5,1,1,0.5,1,0.2,0.2,5.0
Andreas Haider Maurer,Ernests Gulbis,55.0,0.0,1.5,1,1,0.0,1,0.4,0.6,-2.0
Mikhail Kukushkin,Andrej Martin,35.0,0.0,1.7000000000000028,1,1,0.5,1,0.2,0.0,5.0
Roberto Bautista Agut,Thomaz Bellucci,-54.0,-5.0,-0.3000000000000007,1,0,0.5,1,0.6,0.0,11.0
David Ferrer,Nick Kyrgios,-208.0,-18.0,13.099999999999998,1,1,0.5,1,0.4,0.5,9.0
Roger Federer,Grega Zemlja,-55.0,2.0,5.100000000000001,1,1,1.0,1,0.4,0.2,9.0
Carlos Berlocq,Santiago Giraldo,-37.0,-5.0,4.800000000000001,1,1,0.75,1,0.4,0.4,5.0
Adrian Mannarino,Horacio Zeballos,13.0,-8.0,-3.1999999999999993,0,0,0.5,1,0.4,0.6,9.0
Sam Querrey,Guido Pella,-59.0,15.0,2.6000000000000014,1,0,0.5,1,0.6,0.2,8.0
Tommy Robredo,Marinko Matosevic,-34.0,-14.0,3.3000000000000007,1,1,0.0,1,0.6,0.6,9.0
Frank Dancevic,Robin Haase,93.0,-6.0,2.599999999999998,1,1,0.0,1,0.4,0.6,1.0
Bernard Tomic,Albert Ramos,-23.0,8.0,-4.800000000000001,1,0,0.5,1,0.4,0.4,2.0
Daniel Evans,Kei Nishikori,167.0,-3.0,-0.40000000000000213,1,1,0.5,1,0.6,0.4,8.0
John Isner,Filippo Volandri,-84.0,25.0,-3.599999999999998,1,1,0.5,1,0.8,0.2,13.0
Gael Monfils,Adrian Ungur,-66.0,15.0,-1.6000000000000014,1,1,0.5,1,0.8,0.0,15.0
Edouard Roger-Vasselin,Albert Montanes,23.0,10.0,-3.0000000000000036,1,1,0.5,1,0.0,0.6,9.0
Philipp Kohlschreiber,Collin Altamirano,-2134.0,-10.0,12.100000000000001,1,1,0.5,1,0.2,0.5,13.0
Ivan Dodig,Fernando Verdasco,8.0,-5.0,-1.0999999999999979,1,0,0.0,1,0.4,0.6,1.0
Nikolay Davydenko,Rhyne Williams,-73.0,-7.0,9.800000000000004,1,1,0.5,1,0.6,0.2,4.0
Rogerio Dutra Silva,Vasek Pospisil,94.0,-15.0,6.399999999999999,1,1,0.5,1,0.0,0.6,1.0
Rafael Nadal,Ryan Harrison,-95.0,0.0,5.899999999999999,0,1,1.0,1,1.0,0.4,10.0
Novak Djokovic,Benjamin Becker,-86.0,10.0,-5.900000000000002,1,1,1.0,1,0.6,0.4,9.0
Joao Sousa,Jarkko Nieminen,54.0,0.0,-7.600000000000001,1,0,0.5,1,0.4,0.6,0.0
Tim Smyczek,Alex Bogomolov Jr,36.0,-3.0,-4.699999999999999,1,1,0.5,1,0.6,0.6,-2.0
Marcel Granollers,Rajeev Ram,-85.0,-2.0,-2.099999999999998,1,1,0.5,1,0.6,0.4,4.0
Tommy Haas,Yen Hsun Lu,-47.0,8.0,5.299999999999997,1,1,1.0,1,0.6,0.8,6.0
Mikhail Youzhny,Alexandr Dolgopolov,-13.0,3.0,6.400000000000002,1,1,0.6666666666666666,1,0.6,0.8,10.0
Evgeny Donskoy,Peter Gojowczyk,-44.0,-3.0,-0.9000000000000021,1,1,0.5,1,0.4,0.3333333333333333,3.0
Lleyton Hewitt,Juan Martin del Potro,60.0,-18.0,7.600000000000001,1,1,0.5,1,0.6,0.8,3.0
Andy Murray,Leonardo Mayer,-78.0,3.0,0.0,1,1,1.0,1,0.6,0.6,9.0
Florian Mayer,Donald Young,-110.0,7.0,5.800000000000001,1,0,0.5,1,0.4,0.4,7.0
Andreas Seppi,Somdev Devvarman,-91.0,10.0,1.0,1,1,0.5,1,0.4,0.6,5.0
Denis Istomin,Tobias Kamke,-24.0,5.0,-0.3000000000000007,1,1,0.5,1,0.4,0.6,10.0
Stan Wawrinka,Ivo Karlovic,-69.0,-25.0,-6.0,1,1,0.0,1,0.4,0.8,5.0
Marcos Baghdatis,Kevin Anderson,33.0,-20.0,0.9000000000000021,1,1,0.0,1,0.4,0.4,12.0
Julien Benneteau,Jeremy Chardy,-1.0,-3.0,5.100000000000001,1,1,0.5,1,0.6,0.4,7.0
Tomas Berdych,Denis Kudla,-99.0,16.0,6.899999999999999,1,1,0.5,1,0.8,0.2,5.0
Richard Gasquet,Stephane Robert,-141.0,-2.0,-6.100000000000001,1,1,0.5,1,0.6,0.4,7.0
Dmitry Tursunov,Guillaume Rufin,-57.0,-3.0,7.5,1,1,0.5,1,0.6,0.4,1.0
Feliciano Lopez,Bradley Klahn,-98.0,5.0,8.899999999999999,0,0,0.5,1,0.6,0.4,3.0
Milos Raonic,Pablo Andujar,-44.0,16.0,-4.899999999999999,1,1,1.0,1,0.6,0.4,11.0
Jack Sock,Maximo Gonzalez,-161.0,18.0,-9.200000000000003,1,1,0.5,1,0.4,0.2,2.0
Janko Tipsarevic,Dudi Sela,-56.0,5.0,0.8000000000000007,1,1,1.0,1,0.4,0.4,9.0
Mikhail Kukushkin,Andreas Haider Maurer,84.0,-7.0,-0.7999999999999972,1,1,0.0,1,0.2,0.6,6.0
David Ferrer,Roberto Bautista Agut,-60.0,-8.0,6.099999999999998,1,1,1.0,1,0.4,0.6,11.0
Roger Federer,Carlos Berlocq,-41.0,2.0,1.5,1,1,1.0,1,0.6,0.4,12.0
Adrian Mannarino,Sam Querrey,32.0,-18.0,-0.6999999999999993,0,1,0.5,1,0.4,0.8,3.0
Tommy Robredo,Frank Dancevic,-130.0,-5.0,2.400000000000002,1,1,0.5,1,0.6,0.4,9.0
Daniel Evans,Bernard Tomic,127.0,-21.0,2.3999999999999986,1,1,0.5,1,0.8,0.4,2.0
John Isner,Gael Monfils,-22.0,15.0,1.4000000000000021,1,1,0.5,1,0.8,0.8,5.0
Philipp Kohlschreiber,Edouard Roger-Vasselin,-42.0,-7.0,0.10000000000000142,1,1,1.0,1,0.4,0.2,9.0
Ivan Dodig,Nikolay Davydenko,-4.0,5.0,-3.6000000000000014,1,1,0.5,1,0.6,0.6,9.0
Rafael Nadal,Rogerio Dutra Silva,-132.0,7.0,-2.3000000000000007,0,1,0.5,1,1.0,0.2,15.0
Novak Djokovic,Joao Sousa,-94.0,3.0,1.8000000000000007,1,1,0.5,1,0.8,0.6,14.0
Marcel Granollers,Tim Smyczek,-66.0,16.0,1.6999999999999993,1,1,0.5,1,0.6,0.6,-1.0
Mikhail Youzhny,Tommy Haas,11.0,-5.0,-4.199999999999996,1,1,0.6,1,0.6,0.8,6.0
Lleyton Hewitt,Evgeny Donskoy,-36.0,-5.0,9.3,1,1,0.5,1,0.6,0.6,6.0
Andy Murray,Florian Mayer,-44.0,1.0,-3.6000000000000014,1,1,1.0,1,0.8,0.6,9.0
Denis Istomin,Andreas Seppi,42.0,-5.0,-2.6000000000000014,1,1,0.16666666666666666,1,0.4,0.4,3.0
Stan Wawrinka,Marcos Baghdatis,-43.0,0.0,0.29999999999999716,1,1,1.0,1,0.6,0.4,7.0
Tomas Berdych,Julien Benneteau,-30.0,11.0,-3.700000000000003,1,1,1.0,1,0.8,0.8,13.0
Richard Gasquet,Dmitry Tursunov,-25.0,-2.0,-3.599999999999998,1,1,0.3333333333333333,1,0.6,0.8,3.0
Milos Raonic,Feliciano Lopez,-15.0,8.0,-9.299999999999997,1,0,0.0,1,0.8,0.8,6.0
Janko Tipsarevic,Jack Sock,-65.0,-11.0,8.200000000000003,1,1,0.5,1,0.6,0.4,7.0
David Ferrer,Mikhail Kukushkin,-168.0,-8.0,5.799999999999997,1,1,1.0,1,0.6,0.4,5.0
Roger Federer,Adrian Mannarino,-56.0,5.0,6.899999999999999,1,0,1.0,1,0.8,0.4,13.0
Tommy Robredo,Daniel Evans,-157.0,5.0,8.100000000000001,1,1,0.5,1,0.6,0.8,6.0
Philipp Kohlschreiber,John Isner,8.0,-30.0,1.5,1,1,0.25,1,0.6,0.8,2.0
Rafael Nadal,Ivan Dodig,-36.0,2.0,-1.4000000000000021,0,1,0.5,1,1.0,0.6,8.0
Novak Djokovic,Marcel Granollers,-42.0,-3.0,-1.1000000000000014,1,1,1.0,1,0.8,0.8,15.0
Mikhail Youzhny,Lleyton Hewitt,-42.0,3.0,-1.3999999999999986,1,1,0.25,1,0.8,0.6,3.0
Andy Murray,Denis Istomin,-62.0,6.0,-0.6999999999999993,1,1,1.0,1,0.8,0.6,8.0
Stan Wawrinka,Tomas Berdych,5.0,-13.0,0.5,1,1,0.5,1,0.8,0.8,7.0
Richard Gasquet,Milos Raonic,-2.0,-13.0,4.5,1,1,0.0,1,0.6,0.8,-1.0
David Ferrer,Janko Tipsarevic,-17.0,-5.0,2.299999999999997,1,1,0.8,1,0.8,0.8,1.0
Tommy Robredo,Roger Federer,15.0,-5.0,-0.6999999999999993,1,1,0.0,1,0.8,0.8,6.0
Rafael Nadal,Philipp Kohlschreiber,-23.0,7.0,-2.6000000000000014,0,1,0.9090909090909091,1,1.0,0.8,9.0
Novak Djokovic,Mikhail Youzhny,-23.0,5.0,-4.900000000000002,1,1,0.5714285714285714,1,0.8,0.8,10.0
Stan Wawrinka,Andy Murray,7.0,-8.0,2.1999999999999993,1,1,0.2727272727272727,1,0.8,0.8,9.0
Richard Gasquet,David Ferrer,5.0,8.0,-4.299999999999997,1,1,0.125,1,0.8,0.8,5.0
Rafael Nadal,Tommy Robredo,-20.0,5.0,-4.100000000000001,0,1,1.0,1,1.0,0.8,14.0
Novak Djokovic,Stan Wawrinka,-9.0,5.0,-2.1999999999999993,1,1,1.0,1,1.0,1.0,-1.0
Rafael Nadal,Richard Gasquet,-7.0,2.0,0.09999999999999787,0,1,1.0,1,1.0,1.0,7.0
Rafael Nadal,Novak Djokovic,1.0,-3.0,1.0,0,1,0.5714285714285714,1,1.0,1.0,8.0
Steve Darcis,Dudi Sela,80.0,3.0,1.0,1,1,0.5,1,0.2,0.4,13.0
Amir Weintraub,Ruben Bemelmans,29.0,5.0,1.2999999999999972,1,0,0.5,1,0.2,0.2,1.0
Ruben Bemelmans,Dudi Sela,70.0,8.0,-2.799999999999997,0,1,0.5,1,0.2,0.2,7.0
Steve Darcis,Amir Weintraub,-19.0,-10.0,2.5,1,1,0.5,1,0.4,0.2,12.0
Novak Djokovic,Vasek Pospisil,-40.0,-5.0,3.1000000000000014,1,1,0.5,1,0.8,0.4,12.0
Radek Stepanek,Juan Monaco,31.0,0.0,5.300000000000004,1,1,0.6,1,0.4,0.4,8.0
Michael Venus,Ruben Gonzales,-561.0,4.789933485555451,-2.0,1,1,0.5,1,0.4,0.6,6.0
Rafael Arevalo,David Souto,1427.0,-6.210066514444549,5.700000000000003,1,0,0.5,1,0.8,0.6,7.0
Jose Hernandez,Paul Capdeville,186.0,-7.0,-7.0,1,1,0.5,1,0.4,0.4,5.0
Blaz Rola,Rik De Voest,46.0,13.0,-10.300000000000004,0,1,0.5,1,1.0,0.2,9.0
Andrej Martin,Isak Arvidsson,-445.0,-5.0,2.8999999999999986,1,1,0.5,1,0.0,0.0,9.0
Micke Kontinen,Mikelis Libietis,-77.0,-6.014441842310703,-0.40000000000000213,1,1,0.5,1,0.2,0.0,5.0
Radu Albot,Gastao Elias,81.0,-5.0,1.1000000000000014,1,1,0.5,1,0.6,0.6,3.0
Liang Chi Huang,Wisnu Adi Nugroho,-1559.0,0.7754916432447487,2.1000000000000014,1,1,0.5,1,0.5,0.2,14.0
Fernando Verdasco,Alexandr Dolgopolov,-7.0,8.0,5.0,0,1,1.0,1,0.4,0.6,5.0
Robin Haase,Oliver Marach,-2097.0,6.0,-6.700000000000003,1,1,0.5,1,0.4,0.2,10.0
Andy Murray,Borna Coric,-522.0,3.0,9.5,1,1,0.5,1,0.8,0.0,12.0
Stan Wawrinka,Emilio Gomez,-330.0,-2.0,6.699999999999999,1,1,0.5,1,0.8,0.6,8.0
Philipp Kohlschreiber,Rogerio Dutra Silva,-102.0,0.0,0.3999999999999986,1,1,0.5,1,0.6,0.2,7.0
Lleyton Hewitt,Lukasz Kubot,-12.0,-11.0,1.1999999999999993,1,1,0.5,1,0.6,0.2,12.0
Kei Nishikori,Alejandro Falla,-82.0,-7.0,-6.199999999999999,1,0,1.0,1,0.4,0.4,7.0
Milos Raonic,Janko Tipsarevic,-12.0,16.0,-6.5,1,1,1.0,1,0.6,0.6,3.0
Tomas Berdych,Leonardo Mayer,-88.0,8.0,1.5999999999999979,1,1,0.5,1,0.6,0.4,5.0
Jose Rubin Statham,Johnny Arcilla,-1866.0,-6.210066514444549,-7.199999999999999,1,1,1.0,1,0.2,0.8,8.0
Ricardo Rodriguez,Marcelo Arevalo,-56.0,-4.0,-2.5,1,1,0.5,1,1.0,0.6,2.0
Victor Estrella,Cristian Garin,-124.0,-12.0,15.900000000000002,1,1,0.5,1,0.8,0.2,8.0
Blaz Kavcic,Ruan Roelofse,-419.0,0.0,2.6999999999999993,1,1,1.0,1,0.4,0.3333333333333333,10.0
Lukas Lacko,Markus Eriksson,-398.0,-3.0,2.1000000000000014,1,1,0.5,1,0.2,0.25,9.0
Ernests Gulbis,Herkko Pollanen,-701.0,3.7899334855554514,5.899999999999999,1,1,0.5,1,0.4,0.5,11.0
Joao Sousa,Maxim Dubarenco,-291.0,-1.2100665144445486,4.199999999999999,1,1,0.5,1,0.4,0.6,8.0
Ti Chen,Christopher Rungkat,-266.0,8.0,6.299999999999997,1,1,0.5,1,0.0,0.4,12.0
Rafael Nadal,Sergiy Stakhovsky,-90.0,-8.0,-0.40000000000000213,0,1,0.5,1,1.0,0.2,14.0
Thiemo De Bakker,Jurgen Melzer,81.0,10.0,-7.399999999999999,1,0,0.0,1,0.4,0.8,5.0
Ivan Dodig,Daniel Evans,-114.0,8.0,5.400000000000002,1,1,0.5,1,0.6,0.6,10.0
Marco Chiudinelli,Julio Cesar Campozano,-131.0,-1.2100665144445486,4.299999999999997,1,1,0.5,1,0.4,0.8,6.0
Florian Mayer,Thomaz Bellucci,-72.0,2.0,4.299999999999997,1,0,0.0,1,0.4,0.0,11.0
Bernard Tomic,Michal Przysiezny,-62.0,11.0,-8.7,1,1,0.5,1,0.4,0.4,5.0
Santiago Giraldo,Go Soeda,-36.0,10.0,-3.3000000000000007,1,1,1.0,1,0.4,0.2,3.0
Novak Djokovic,Milos Raonic,-10.0,-8.0,3.6000000000000014,1,1,0.5,1,0.8,0.8,9.0
Horacio Zeballos,Lukas Rosol,4.0,-5.0,0.1999999999999993,0,1,0.5,0,0.4,0.0,1.0
Ruben Gonzales,Jose Rubin Statham,640.0,6.985558157689297,1.5999999999999979,1,1,0.0,1,0.6,0.4,-2.0
David Souto,Marcelo Arevalo,-157.0,-6.014441842310703,-1.4000000000000021,0,1,0.5,1,0.6,0.6,6.0
Roberto Cid,Nicolas Jarry,933.0,-8.0,2.1000000000000014,1,1,0.5,0,0.25,0.5,2.0
Janez Semrajc,Rik De Voest,251.0,6.985558157689297,-9.100000000000001,1,1,0.5,0,1.0,0.2,6.0
Markus Eriksson,Andrej Martin,364.0,5.0,-0.1999999999999993,1,1,0.5,1,0.2,0.2,7.0
Ernests Gulbis,Juho Paukku,-1146.0,3.7899334855554514,-2.1000000000000014,1,0,1.0,1,0.4,0.2,7.0
Radu Albot,Joao Sousa,123.0,-10.0,-0.5999999999999979,1,1,0.5,1,0.8,0.6,1.0
Liang Chi Huang,Christopher Rungkat,-277.0,11.985558157689297,-2.1000000000000014,1,1,0.5,0,0.6666666666666666,0.2,3.0
Marc Lopez,Denys Molchanov,768.0,-13.0,4.800000000000001,1,1,0.5,0,0.0,0.6666666666666666,6.0
Jesse Huta Galung,Jurgen Melzer,68.0,5.0,-4.399999999999999,1,0,0.0,0,0.4,0.6,2.0
Andy Murray,Ivan Dodig,-32.0,8.0,-2.3000000000000007,1,1,1.0,1,0.8,0.6,8.0
Michael Lammer,Roberto Quiroz,-340.0,-8.0,9.899999999999999,1,0,0.5,0,0.2,1.0,3.0
Daniel Brands,Thomaz Bellucci,-56.0,8.0,0.5,1,0,0.0,1,0.4,0.0,9.0
Bernard Tomic,Lukasz Kubot,-19.0,5.0,-10.5,1,1,0.5,1,0.4,0.0,6.0
Kei Nishikori,Santiago Giraldo,-75.0,-10.0,-2.099999999999998,1,1,0.6666666666666666,1,0.4,0.4,11.0
Janko Tipsarevic,Vasek Pospisil,-18.0,-13.0,6.0,1,1,0.5,1,0.6,0.2,6.0
Leonardo Mayer,Jiri Vesely,9.0,-10.0,6.199999999999999,1,0,0.5,0,0.2,0.0,4.0
Michael Venus,Treat Conrad Huey,-760.0,13.0,-2.1000000000000014,1,0,0.5,1,0.6,0.6,7.0
Cristian Garin,Peter Bertran,-1764.0,2.0,-0.3000000000000007,1,1,0.5,0,0.2,0.5,4.0
Nicolaas Scholtz,Blaz Rola,438.0,-6.014441842310703,-0.3999999999999986,1,0,0.5,0,0.0,1.0,-1.0
Lukas Lacko,Isak Arvidsson,-479.0,-3.0,4.800000000000001,1,1,0.5,1,0.4,0.0,10.0
Herkko Pollanen,Martins Podzus,-4.0,-1.0144418423107027,0.0,1,1,0.5,0,0.0,0.0,4.0
Rui Machado,Maxim Dubarenco,-80.0,-8.210066514444549,9.2,1,1,0.5,1,0.4,0.6,10.0
Ti Chen,David Agung Susanto,-1067.0,-3.2100665144445486,7.799999999999997,1,1,0.5,0,0.2,0.25,5.0
Fernando Verdasco,Vladyslav Manafov,-587.0,1.7899334855554514,9.5,0,0,0.5,0,0.6,1.0,9.0
Thiemo De Bakker,Oliver Marach,-2051.0,8.0,-8.200000000000003,1,1,0.5,1,0.4,0.0,0.0
Daniel Evans,Mate Pavic,-225.0,-16.0,3.099999999999998,1,0,0.5,0,0.4,0.2,3.0
Gonzalo Escobar,Marco Chiudinelli,694.0,-7.0,-7.299999999999997,0,1,0.5,0,0.5,0.4,8.0
Florian Mayer,Rogerio Dutra Silva,-83.0,12.0,0.3999999999999986,1,1,0.5,0,0.6,0.2,4.0
Nick Kyrgios,Michal Przysiezny,73.0,8.0,-11.2,1,1,0.5,0,0.3333333333333333,0.2,3.0
Go Soeda,Alejandro Falla,29.0,-7.0,-0.8000000000000007,1,0,0.0,1,0.2,0.2,6.0
Edouard Roger-Vasselin,Federico Delbonis,8.0,-8.0,6.900000000000002,1,0,0.5,0,0.2,0.6,10.0
Fabio Fognini,Dominic Inglot,-924.0,-18.0,-1.1999999999999993,1,1,0.5,0,0.2,0.0,4.0
Tobias Kamke,Marc Gicquel,-19.0,-8.0,-9.099999999999998,1,1,0.5,0,0.4,0.0,7.0
Michal Przysiezny,Albert Ramos,36.0,-3.0,3.8999999999999986,1,0,0.5,0,0.0,0.2,2.0
Marton Fucsovics,Jeremy Chardy,200.0,0.0,-4.899999999999999,1,1,0.5,0,0.2,0.4,4.0
Karen Khachanov,Victor Hanescu,2038.0,0.0,-14.8,1,1,0.5,0,0.5,0.2,2.0
Carlos Berlocq,Jiri Vesely,-36.0,-15.0,10.5,1,0,0.5,0,0.4,0.0,5.0
Lukas Rosol,Ricardas Berankis,-65.0,18.0,4.900000000000002,1,1,0.5,0,0.0,0.6,3.0
Lukas Lacko,Michael Berrer,-70.0,-8.0,-7.400000000000002,1,0,0.0,0,0.6,0.4,2.0
Roberto Bautista Agut,Janko Tipsarevic,39.0,3.0,-3.8000000000000007,1,1,0.0,0,0.6,0.6,4.0
Florian Mayer,Pierre Hugues Herbert,-163.0,2.0,7.5,1,1,0.5,0,0.8,0.5,6.0
Evgeny Donskoy,Adrian Mannarino,29.0,5.0,-1.8999999999999986,1,0,0.5,0,0.4,0.4,7.0
Benjamin Becker,Benoit Paire,50.0,-18.0,7.900000000000002,1,1,0.5,0,0.4,0.2,5.0
Jurgen Zopp,Daniel Gimeno Traver,246.0,5.0,-2.700000000000003,1,1,0.5,0,0.0,0.4,5.0
Albano Olivetti,Mischa Zverev,116.0,13.0,-4.199999999999999,1,0,0.5,0,0.4,0.4,3.0
Ernests Gulbis,Mikhail Elgin,-913.0,7.0,-6.899999999999999,1,1,0.5,0,0.4,0.4,11.0
Nicolas Mahut,Leonardo Mayer,-14.0,3.0,5.300000000000001,1,1,0.5,0,0.6,0.4,3.0
Sergiy Stakhovsky,Fernando Verdasco,60.0,5.0,-2.1999999999999993,1,0,0.0,0,0.0,0.6,5.0
Sam Querrey,Ivo Karlovic,-42.0,-10.0,-8.600000000000001,1,1,0.8,0,0.6,0.6,1.0
Joao Sousa,Paolo Lorenzi,6.0,2.0,-7.300000000000001,1,1,0.5,0,0.6,0.0,5.0
Paul Henri Mathieu,Igor Sijsling,35.0,-6.0,5.600000000000001,1,1,0.5,0,0.0,0.0,2.0
Konstantin Kravchuk,Horacio Zeballos,122.0,2.0,0.1999999999999993,1,0,0.5,0,0.2,0.4,4.0
Kenny De Schepper,Jesse Huta Galung,-27.0,15.0,-1.5999999999999979,0,1,0.5,0,0.0,0.4,7.0
Dmitry Tursunov,Marcos Baghdatis,-14.0,2.0,2.5,1,1,0.0,0,0.6,0.4,2.0
Jo-Wilfried Tsonga,Edouard Roger-Vasselin,-58.0,3.0,-1.4000000000000021,1,1,1.0,0,0.6,0.4,5.0
Denis Istomin,Sam Groth,-163.0,-8.0,1.1000000000000014,1,1,0.5,0,0.6,0.4,1.0
Tobias Kamke,Marton Fucsovics,-159.0,-8.0,5.699999999999999,1,1,0.5,0,0.6,0.4,2.0
Andrey Golubev,Jan Lennard Struff,37.0,-13.0,2.8000000000000007,1,1,0.5,0,0.4,0.4,7.0
Carlos Berlocq,Philipp Kohlschreiber,20.0,5.0,0.7000000000000028,1,1,0.2,0,0.4,0.8,1.0
Guillermo Garcia Lopez,Mikhail Biryukov,-236.0,1.7899334855554514,8.899999999999999,1,1,0.5,0,0.4,0.0,7.0
Florian Mayer,Lukas Lacko,-41.0,5.0,4.099999999999998,1,1,0.5,0,0.8,0.6,7.0
Mikhail Youzhny,Aslan Karatsev,-314.0,-2.0,11.2,1,1,0.5,0,0.8,0.5,7.0
Benjamin Becker,Albano Olivetti,-176.0,-25.0,10.400000000000002,1,1,0.5,0,0.6,0.4,7.0
Michal Przysiezny,Fabio Fognini,95.0,7.0,3.1999999999999993,1,1,0.5,0,0.2,0.4,5.0
Nicolas Mahut,Andreas Seppi,57.0,1.0,2.1000000000000014,1,1,0.5,0,0.6,0.4,4.0
Lukas Rosol,Karen Khachanov,-2113.0,-5.0,10.8,1,1,0.5,0,0.2,1.0,4.0
Sam Querrey,Paul Henri Mathieu,-79.0,13.0,-5.700000000000003,1,1,1.0,0,0.6,0.2,4.0
Roberto Bautista Agut,Evgeny Donskoy,-28.0,-2.0,2.099999999999998,1,1,0.5,0,0.6,0.6,2.0
Gilles Simon,Kenny De Schepper,-53.0,-20.0,2.3999999999999986,1,0,0.5,0,0.0,0.2,7.0
Ernests Gulbis,Jurgen Zopp,-266.0,0.0,-0.3999999999999986,1,1,0.5,0,0.6,0.2,1.0
Jo-Wilfried Tsonga,Tobias Kamke,-72.0,8.0,1.0999999999999979,1,1,1.0,0,0.6,0.6,3.0
Joao Sousa,Sergiy Stakhovsky,-3.0,-8.0,-3.200000000000003,1,1,0.5,0,0.6,0.2,5.0
Florian Mayer,Carlos Berlocq,-1.0,7.0,-0.7000000000000028,1,1,1.0,0,0.8,0.6,2.0
Dmitry Tursunov,Konstantin Kravchuk,-140.0,-5.0,2.1999999999999993,1,1,0.5,0,0.6,0.4,9.0
Nicolas Mahut,Benjamin Becker,1.0,13.0,-0.6000000000000014,1,1,0.5,0,0.6,0.6,6.0
Denis Istomin,Andrey Golubev,-92.0,5.0,0.8999999999999986,1,1,0.5,0,0.8,0.4,3.0
Gilles Simon,Sam Querrey,-15.0,-15.0,2.8000000000000007,1,1,0.75,0,0.2,0.6,3.0
Guillermo Garcia Lopez,Mikhail Youzhny,54.0,5.0,-1.0,1,1,0.8,0,0.4,0.8,3.0
Jo-Wilfried Tsonga,Florian Mayer,-36.0,-2.0,-1.5,1,1,1.0,0,0.6,1.0,5.0
Michal Przysiezny,Lukas Rosol,66.0,-8.0,1.3999999999999986,1,1,0.5,0,0.4,0.4,-1.0
Gilles Simon,Nicolas Mahut,-63.0,-8.0,-2.900000000000002,1,1,0.6666666666666666,0,0.4,0.6,4.0
Ernests Gulbis,Roberto Bautista Agut,-26.0,7.0,-0.3999999999999986,1,1,0.5,0,0.8,0.6,9.0
Gilles Simon,Jo-Wilfried Tsonga,8.0,-5.0,0.3000000000000007,1,1,0.375,0,0.6,0.8,5.0
Joao Sousa,Dmitry Tursunov,55.0,0.0,-6.300000000000001,1,1,0.5,0,0.6,0.8,5.0
Guillermo Garcia Lopez,Denis Istomin,27.0,3.0,3.1999999999999993,1,1,1.0,0,0.6,0.8,6.0
Ernests Gulbis,Michal Przysiezny,-76.0,5.0,-4.5,1,1,1.0,0,1.0,0.6,6.0
