playerA_market_prob,bookie_margin,pA_fatigue_load,fatigue_load_diff,pA_fatigue_tax,fatigue_tax_diff,playerA_surface_elo,surface_elo_diff,binary_target,playerA_points_won_pct,minutes
0.4634,0.079,0.0,0.0,0.0,0.0,1472.199343945911,-14.657670790633574,0,0.4406,143.0
0.4634,0.079,0.0,-9.545941546018392,0.0,0.0,1499.8616719873526,16.55653900224752,0,0.4162,121.0
0.7091,0.0579,0.0,0.0,0.0,0.0,1503.723219790597,64.58261283404158,1,0.5714,106.0
0.3126,0.0665,0.0,0.0,0.0,0.0,1500.0,143.04449478826655,0,0.4826,213.0
0.625,0.0667,5.022208691207961,5.022208691207961,0.0,0.0,1472.803129707562,-52.056997421375854,1,0.5263,185.0
0.2169,0.0641,32.96015510839149,-111.8401740163824,-0.104804209041077,-0.1405942894331356,1486.219166425601,-167.90316642081098,0,0.4728,156.0
0.7091,0.0579,8.500000000000002,8.500000000000002,0.0149572722505179,0.0149572722505179,1475.105950918181,-24.89404908181905,1,0.5109,185.0
0.5575,0.0761,8.125000000000002,8.125000000000002,0.0,0.0,1474.632645173181,-7.176657082453176,1,0.521,133.0
0.5,0.0911,94.5538238691624,8.841725259727937,-0.144390965525318,-0.292220855280429,1464.4817228987613,-40.60591085988858,1,0.5111,219.0
0.2632,0.0857,0.0,-38.50080037834111,0.0,-0.0774153443471929,1465.5531048486198,-58.36108639569329,0,0.4858,187.0
0.7313,0.0633,7.250000000000002,7.250000000000002,0.0029188049242288,0.0029188049242288,1439.5341281915762,-50.61155100397673,1,0.6139,107.0
0.4111,0.081,10.341436674853258,10.341436674853258,0.0111897130969991,0.0111897130969991,1393.4333147083355,-107.53450930297844,1,0.4986,195.0
0.3373,0.0779,0.0,-11.32122564417433,0.0,-0.0257004446944573,1445.6436180280605,-73.22187322356035,0,0.414,99.0
0.1698,0.0707,0.0,0.0,0.0,0.0,1527.773984272192,-118.8086282918166,0,0.4125,108.0
0.25,0.0667,0.0,-3.09375,0.0,-0.0068092481115245,1430.4855198657183,-160.51885635061512,0,0.4402,122.0
0.7312,0.0941,54.00528041312258,54.00528041312258,-0.144390965525318,-0.1603842994137145,1628.3752499130374,104.74003101308448,1,0.5771,129.0
0.5,0.0911,25.63262081801235,-3.690352198356216,0.0414193141139301,0.1321824686501015,1494.4124729586176,-45.403414790868965,1,0.5108,187.0
0.3549,0.0735,0.0,0.0,0.0,0.0,1505.8812018952062,-4.07725622834846,0,0.475,157.0
0.866,0.0662,0.0,0.0,0.0,0.0,1595.12685424488,95.12685424487996,1,0.5797,140.0
0.4634,0.079,0.0,0.0,0.0,0.0,1431.384562247214,-7.515483443133007,0,0.4322,104.0
0.5767,0.0737,139.27780476894824,94.5533008588991,0.1180661095834567,0.1180661095834567,1481.1160545736764,-51.71506107944401,1,0.5622,136.0
0.1241,0.0741,1.78125,1.78125,0.0,0.0,1478.828420733109,-330.3150514747326,0,0.4444,131.0
0.8964,0.0726,0.0,0.0,0.0,0.0,1787.3892278945275,287.3892278945275,1,0.5385,193.0
0.6077,0.0734,0.0,0.0,0.0,0.0,1449.633621484258,-50.36637851574187,0,0.4831,212.0
0.5147,0.0794,18.8125,13.4375,-0.1264249312876044,-0.1554671842829356,1510.4682662268738,-11.233832708410093,0,0.3733,110.0
0.234,0.0683,0.0,-115.61879502661796,0.0,-0.1960320881201446,1500.080030822012,-167.03211229227713,0,0.4493,143.0
0.234,0.0683,0.0,-5.303300858899107,0.0,0.0204115728962258,1500.0,-51.18196869028748,1,0.4895,182.0
0.3923,0.0734,0.0,-19.741562940700344,0.0,0.0107419734181332,1497.3801120940436,35.05827872534542,0,0.4246,98.0
0.3373,0.0779,8.750446417183527,8.750446417183527,0.0615971875423886,0.0615971875423886,1482.1384568712926,48.61948151195861,1,0.5084,184.0
0.6627,0.0779,15.687500000000002,7.375000000000002,-0.1373673126249941,-0.1373673126249941,1448.4942693565224,-4.095405326132777,1,0.5429,160.0
0.8139,0.0749,25.69790764008566,25.69790764008566,0.12794109433584122,0.2220359417897983,1544.0001421512022,54.30715607366983,1,0.5616,142.0
0.3373,0.0779,0.0,-12.6479707730092,0.0,-0.0412828365155926,1497.504148574547,-22.71822546415956,0,0.4256,125.0
